1000
59, 496, 11473
59, 294, 2130
59, 633, 8366
59, 549, 9906
59, 814, 7663
60, 337, 2974
60, 103, 6931
60, 497, 5820
60, 297, 3117
60, 159, 6430
61, 901, 2569
61, 72, 4232
61, 564, 3182
61, 636, 3044
61, 8, 5658
61, 957, 2371
62, 657, 971
62, 278, 7601
62, 451, 3988
62, 901, 3843
62, 918, 9020
62, 757, 3509
62, 695, 7587
62, 454, 8667
62, 483, 2075
62, 205, 1654
63, 872, 5689
63, 300, 3146
63, 737, 3901
63, 266, 770
63, 484, 1785
63, 7, 9687
63, 6, 7312
63, 554, 3635
64, 665, 2496
64, 572, 4309
64, 370, 6046
64, 390, 7162
64, 326, 8779
64, 574, 2144
64, 949, 2628
64, 231, 5023
64, 801, 2822
65, 580, 7229
65, 136, 8649
65, 472, 1322
65, 225, 4966
65, 402, 8982
65, 777, 2041
65, 548, 1469
65, 375, 6095
66, 458, 5982
66, 960, 8121
66, 149, 5114
66, 827, 2082
66, 367, 2383
66, 504, 5804
66, 434, 3429
66, 934, 3195
66, 43, 6144
66, 351, 3344
67, 269, 5762
67, 209, 3574
67, 290, 7151
67, 373, 7690
67, 615, 2886
67, 246, 5150
68, 909, 9604
68, 321, 5897
68, 263, 10680
68, 557, 6365
68, 590, 9585
68, 525, 2771
68, 71, 10227
69, 552, 4505
69, 217, 5770
69, 771, 1439
69, 884, 3336
69, 356, 2656
70, 564, 730
70, 60, 3719
70, 560, 5847
70, 892, 2401
70, 97, 2929
70, 216, 5826
70, 410, 5443
71, 311, 4662
71, 368, 5759
71, 167, 9169
71, 770, 4721
71, 955, 6305
71, 909, 7464
71, 102, 6700
71, 202, 7129
71, 723, 6080
71, 621, 6805
72, 173, 2242
72, 151, 6109
72, 557, 6283
72, 875, 6087
72, 480, 10378
72, 514, 7178
73, 552, 3193
73, 114, 3184
73, 296, 2120
73, 709, 2549
73, 81, 4881
73, 923, 7053
74, 728, 1589
74, 980, 8961
74, 571, 8600
74, 479, 6828
74, 611, 2496
74, 397, 8002
74, 85, 8807
75, 58, 5297
75, 29, 2992
75, 780, 7873
75, 334, 8819
75, 635, 3999
75, 99, 6301
75, 204, 6570
75, 360, 5870
75, 547, 4888
76, 31, 1036
76, 496, 9974
76, 253, 3060
76, 96, 5822
76, 749, 4368
76, 312, 6101
76, 527, 3520
77, 311, 2252
77, 306, 4703
77, 10, 7461
77, 715, 2518
77, 509, 3994
77, 705, 6962
77, 816, 4343
77, 813, 4097
78, 899, 1538
78, 968, 6778
78, 902, 2202
78, 439, 8094
78, 431, 9959
78, 191, 2784
78, 585, 3087
78, 240, 588
79, 127, 3680
79, 289, 6594
79, 853, 3043
79, 690, 652
79, 950, 4506
80, 540, 5367
80, 553, 8950
80, 274, 7764
80, 107, 4950
80, 784, 6271
80, 799, 7586
80, 345, 1987
81, 707, 6768
81, 769, 7446
81, 390, 7281
81, 271, 3857
81, 592, 2878
81, 988, 4082
81, 178, 4079
82, 900, 2259
82, 472, 2401
82, 457, 5429
82, 153, 3716
82, 946, 5432
82, 286, 6762
82, 214, 1073
83, 591, 4717
83, 411, 2635
83, 739, 1987
83, 740, 7135
83, 454, 3881
83, 859, 4097
84, 621, 8756
84, 400, 4603
84, 706, 332
84, 438, 4278
84, 508, 4757
84, 942, 3863
84, 664, 2895
84, 7, 9289
84, 647, 779
84, 41, 2997
85, 19, 1585
85, 174, 4888
85, 525, 3898
85, 253, 6134
85, 511, 4511
85, 270, 5452
85, 414, 4892
85, 49, 5019
86, 511, 1983
86, 588, 6831
86, 948, 4976
86, 698, 5950
86, 457, 3197
86, 355, 4255
86, 496, 8823
86, 838, 4135
86, 677, 835
86, 183, 2235
87, 269, 4288
87, 453, 1894
87, 254, 11876
87, 430, 521
87, 843, 4382
87, 261, 7704
87, 814, 5750
87, 404, 1072
87, 523, 8651
87, 306, 6242
88, 23, 5460
88, 67, 1832
88, 773, 9356
88, 747, 678
88, 239, 8285
88, 364, 9335
88, 603, 6010
88, 957, 3942
88, 180, 9907
88, 270, 2875
89, 245, 6850
89, 743, 6022
89, 4, 2161
89, 322, 6814
89, 623, 9536
89, 926, 10126
90, 422, 1168
90, 869, 3128
90, 401, 8821
90, 329, 6218
90, 50, 6604
90, 564, 2576
90, 604, 5761
90, 772, 1647
90, 645, 6012
91, 274, 3726
91, 562, 3609
91, 140, 7241
91, 679, 3407
91, 994, 4225
91, 867, 752
91, 378, 9299
91, 894, 6060
91, 134, 4911
92, 728, 5262
92, 367, 1038
92, 233, 5806
92, 218, 6084
92, 707, 5911
92, 402, 9417
92, 991, 5967
93, 853, 3019
93, 867, 1878
93, 585, 9237
93, 741, 5341
93, 711, 9095
94, 643, 1858
94, 72, 865
94, 371, 5311
94, 664, 6993
94, 381, 10019
94, 734, 7585
94, 385, 1265
94, 420, 2608
94, 55, 8582
95, 961, 6793
95, 178, 6654
95, 837, 7059
95, 103, 9722
95, 445, 6951
95, 12, 6074
96, 885, 6203
96, 61, 748
96, 366, 3099
96, 871, 7302
96, 604, 4390
96, 302, 4657
97, 456, 2973
97, 194, 6261
97, 160, 4592
97, 872, 3340
97, 404, 6459
97, 923, 4834
97, 52, 4285
98, 820, 2481
98, 550, 6345
98, 987, 3514
98, 467, 2640
98, 1, 987
98, 522, 2575
98, 117, 7522
98, 696, 4826
99, 73, 3076
99, 240, 3529
99, 947, 7038
99, 749, 8650
99, 948, 3996
99, 570, 9511
99, 949, 6875
99, 731, 10985
99, 524, 7511
100, 885, 5679
100, 16, 4097
100, 120, 7593
100, 126, 2319
100, 661, 5537
100, 475, 1949
100, 107, 4459
100, 890, 4290
100, 706, 6606
101, 30, 8716
101, 731, 8354
101, 840, 6947
101, 176, 8342
101, 976, 4522
101, 110, 7311
101, 865, 2206
102, 488, 5785
102, 918, 7755
102, 262, 3072
102, 56, 4327
102, 369, 6535
102, 585, 5317
102, 735, 7538
102, 914, 5552
102, 486, 1195
102, 795, 5796
103, 478, 5414
103, 740, 11142
103, 258, 7480
103, 376, 3069
103, 805, 6270
103, 750, 10634
103, 840, 8493
103, 894, 3037
103, 464, 5719
103, 631, 7080
104, 708, 5156
104, 574, 6362
104, 841, 6256
104, 571, 8398
104, 883, 8459
104, 703, 6236
104, 891, 7528
104, 322, 6034
105, 349, 2184
105, 239, 6599
105, 584, 4856
105, 166, 4365
105, 88, 7740
105, 353, 6386
106, 897, 4163
106, 681, 1959
106, 287, 9059
106, 427, 6647
106, 319, 5338
107, 106, 7167
107, 64, 5780
107, 366, 6491
107, 280, 7704
107, 834, 3365
108, 4, 6717
108, 430, 8029
108, 805, 5877
108, 175, 7559
108, 474, 4984
108, 645, 3797
108, 210, 8262
108, 790, 7625
109, 711, 8723
109, 500, 6517
109, 681, 3908
109, 480, 1270
109, 52, 5695
110, 529, 2834
110, 535, 1464
110, 201, 5873
110, 315, 4934
110, 53, 2703
111, 9, 4234
111, 44, 5167
111, 653, 4203
111, 620, 6590
111, 173, 7490
111, 116, 4245
111, 630, 3691
111, 494, 5405
111, 675, 10458
111, 309, 9003
112, 21, 4681
112, 28, 9213
112, 499, 9256
112, 171, 8450
112, 786, 8272
113, 776, 4640
113, 994, 6851
113, 795, 5266
113, 939, 3589
113, 158, 5470
113, 542, 3457
113, 856, 3403
113, 788, 6260
113, 893, 3032
114, 793, 11715
114, 184, 10693
114, 147, 9662
114, 725, 4316
114, 21, 10147
114, 235, 5245
114, 396, 9646
114, 571, 3455
114, 311, 7537
115, 205, 3354
115, 593, 4964
115, 624, 5663
115, 631, 7897
115, 72, 7192
115, 379, 6412
115, 564, 5517
115, 456, 4759
115, 883, 8897
116, 807, 3313
116, 441, 2856
116, 677, 4662
116, 707, 4229
116, 178, 801
116, 208, 3638
116, 390, 4533
116, 573, 4905
116, 467, 3799
117, 13, 5877
117, 899, 2949
117, 242, 7101
117, 461, 5052
117, 162, 7395
117, 952, 4367
118, 125, 3829
118, 283, 6084
118, 6, 9040
118, 819, 4505
118, 303, 2326
119, 288, 3203
119, 94, 5224
119, 710, 2531
119, 166, 4037
119, 482, 2919
119, 421, 4164
119, 986, 1422
119, 975, 2046
119, 399, 5211
119, 545, 5274
120, 794, 3055
120, 628, 6760
120, 302, 8207
120, 24, 11262
120, 254, 8789
120, 421, 6573
121, 719, 1700
121, 824, 4021
121, 360, 868
121, 485, 5085
121, 27, 5321
122, 865, 7724
122, 244, 6859
122, 94, 1945
122, 494, 3864
122, 422, 8088
122, 485, 6539
123, 943, 5494
123, 313, 5773
123, 649, 5086
123, 311, 5279
123, 429, 2277
123, 628, 5624
123, 650, 8084
123, 57, 6011
123, 220, 5404
123, 335, 2632
124, 552, 6234
124, 337, 6363
124, 619, 8686
124, 615, 5841
124, 294, 10784
124, 270, 9254
124, 833, 3561
125, 760, 6694
125, 757, 7200
125, 536, 9417
125, 69, 7594
125, 1, 7776
126, 574, 3170
126, 565, 5106
126, 773, 7873
126, 859, 5153
126, 324, 4553
126, 366, 3104
126, 844, 2523
126, 354, 5160
127, 230, 7425
127, 36, 2449
127, 153, 5253
127, 776, 6361
127, 27, 1218
127, 289, 7818
127, 133, 11541
127, 773, 9968
128, 549, 9726
128, 168, 5140
128, 502, 5831
128, 984, 8103
128, 554, 3703
128, 71, 6203
128, 445, 7846
128, 194, 3798
129, 461, 3628
129, 975, 4857
129, 829, 4997
129, 173, 6042
129, 95, 6227
129, 201, 5635
130, 963, 905
130, 209, 7883
130, 259, 3137
130, 591, 8568
130, 908, 5581
130, 171, 1322
130, 332, 9580
130, 694, 3085
130, 474, 7694
130, 803, 7232
131, 175, 9960
131, 571, 5057
131, 91, 6187
131, 116, 5140
131, 662, 7030
131, 829, 9066
131, 618, 6589
132, 969, 2897
132, 636, 6021
132, 873, 7333
132, 258, 7606
132, 517, 2424
132, 662, 1915
133, 897, 4234
133, 276, 8210
133, 215, 9504
133, 988, 5350
133, 240, 7392
133, 707, 2932
134, 115, 6114
134, 321, 4793
134, 213, 5972
134, 469, 6290
134, 30, 4840
134, 441, 2041
135, 389, 6013
135, 92, 2002
135, 55, 4816
135, 479, 1816
135, 831, 2422
135, 645, 3521
135, 728, 4904
136, 962, 8815
136, 910, 6033
136, 158, 4159
136, 576, 6234
136, 822, 3403
136, 649, 8915
136, 867, 3153
136, 445, 9094
137, 693, 3457
137, 217, 3959
137, 900, 3564
137, 305, 2615
137, 321, 2620
137, 646, 5733
137, 678, 979
137, 599, 7723
137, 80, 6570
137, 820, 5661
138, 918, 2824
138, 914, 5351
138, 64, 7109
138, 165, 2727
138, 965, 8602
138, 486, 6699
138, 757, 7842
138, 581, 6683
139, 107, 1669
139, 489, 5731
139, 797, 2510
139, 250, 9429
139, 640, 10417
139, 10, 7914
139, 77, 5662
139, 491, 10601
139, 616, 6092
139, 202, 11093
140, 768, 6920
140, 624, 4480
140, 458, 7091
140, 49, 6232
140, 560, 6421
140, 500, 2291
140, 210, 10092
140, 305, 1823
141, 941, 6526
141, 347, 4872
141, 735, 6586
141, 921, 8756
141, 565, 3278
141, 994, 7681
141, 488, 4903
141, 984, 1437
141, 736, 4405
141, 812, 4207
142, 155, 3885
142, 950, 5376
142, 356, 9058
142, 240, 4384
142, 238, 3106
142, 540, 5752
143, 346, 3817
143, 260, 7184
143, 87, 10007
143, 219, 8123
143, 650, 6968
143, 297, 4208
143, 639, 2174
143, 600, 2240
143, 218, 8798
144, 597, 5325
144, 420, 7026
144, 999, 941
144, 277, 8227
144, 849, 4942
145, 803, 4221
145, 704, 4439
145, 964, 7230
145, 27, 2978
145, 939, 5195
146, 592, 4651
146, 258, 10216
146, 8, 1478
146, 968, 6056
146, 277, 10312
147, 68, 10296
147, 957, 7962
147, 308, 6078
147, 912, 1877
147, 416, 8187
148, 824, 4946
148, 169, 1379
148, 452, 10616
148, 572, 8885
148, 257, 5780
148, 763, 7128
148, 815, 7753
149, 475, 2042
149, 109, 8489
149, 749, 7148
149, 434, 3609
149, 359, 5320
150, 366, 1761
150, 125, 9400
150, 710, 7345
150, 928, 10898
150, 131, 2219
150, 686, 10007
150, 515, 4470
150, 308, 7096
150, 610, 2199
151, 21, 5929
151, 607, 2124
151, 899, 1334
151, 357, 3071
151, 415, 4709
151, 254, 6970
151, 699, 3410
152, 653, 5860
152, 543, 4049
152, 944, 3189
152, 298, 4884
152, 414, 6742
153, 274, 1053
153, 77, 4612
153, 162, 2776
153, 859, 2311
153, 402, 2633
153, 783, 8378
153, 882, 2576
154, 544, 6914
154, 478, 4607
154, 386, 1492
154, 363, 7045
154, 627, 9146
154, 15, 1037
154, 553, 9074
154, 232, 4268
154, 584, 4905
155, 612, 5720
155, 880, 3653
155, 798, 6388
155, 294, 5836
155, 976, 3545
155, 830, 2575
155, 216, 4603
156, 378, 3674
156, 523, 4222
156, 495, 4213
156, 835, 5678
156, 368, 2362
156, 665, 2673
156, 351, 2791
157, 328, 5465
157, 279, 2403
157, 802, 4556
157, 425, 1614
157, 108, 5741
157, 794, 1723
158, 575, 2506
158, 151, 4878
158, 528, 3071
158, 590, 9443
158, 668, 3456
158, 820, 1478
158, 192, 8018
158, 277, 4107
158, 424, 4306
159, 902, 7311
159, 40, 1497
159, 456, 4017
159, 355, 6409
159, 28, 3157
159, 430, 2293
159, 316, 1256
159, 286, 2645
159, 230, 7005
160, 516, 4415
160, 773, 9521
160, 931, 4757
160, 302, 1149
160, 211, 7568
160, 79, 3174
160, 779, 2739
160, 204, 6108
160, 968, 5898
160, 952, 3502
161, 701, 1301
161, 776, 7588
161, 131, 6425
161, 685, 9550
161, 804, 4539
161, 731, 8504
161, 196, 7461
161, 924, 3102
162, 427, 7989
162, 740, 2668
162, 733, 5023
162, 750, 2997
162, 617, 5765
163, 443, 8401
163, 966, 2465
163, 34, 8110
163, 750, 8201
163, 937, 7190
164, 741, 5011
164, 57, 5212
164, 468, 4102
164, 728, 6229
164, 864, 6250
164, 925, 4633
164, 58, 3097
164, 698, 2360
164, 159, 6088
164, 239, 5990
165, 196, 9154
165, 549, 3090
165, 299, 3037
165, 73, 5233
165, 82, 5013
165, 410, 3830
166, 881, 1281
166, 695, 7071
166, 788, 2932
166, 918, 8506
166, 328, 3009
167, 516, 5641
167, 279, 8843
167, 475, 2212
167, 983, 5083
167, 238, 7079
167, 960, 6955
167, 558, 9406
167, 738, 11340
167, 902, 7959
168, 184, 6156
168, 299, 6516
168, 296, 2909
168, 854, 1646
168, 155, 3776
168, 420, 1767
168, 6, 6336
168, 527, 6516
169, 818, 6539
169, 609, 4977
169, 815, 6412
169, 330, 6731
169, 509, 1635
169, 318, 6970
170, 345, 7543
170, 739, 6849
170, 54, 1411
170, 769, 7229
170, 305, 9750
170, 297, 6201
170, 553, 7010
170, 580, 2217
170, 417, 1435
171, 790, 6808
171, 354, 3180
171, 786, 1737
171, 283, 4586
171, 258, 2429
171, 40, 6788
171, 296, 1349
172, 238, 5066
172, 826, 4339
172, 149, 822
172, 959, 8281
172, 827, 7143
172, 210, 5397
172, 465, 4823
172, 37, 6375
172, 463, 4665
173, 997, 7811
173, 397, 3863
173, 690, 4475
173, 854, 1233
173, 614, 8402
174, 551, 3163
174, 528, 7033
174, 543, 3454
174, 5, 2612
174, 634, 6123
175, 871, 104
175, 597, 8993
175, 790, 8077
175, 624, 4813
175, 510, 3637
175, 647, 5481
175, 359, 5818
176, 910, 1476
176, 630, 6891
176, 224, 3051
176, 888, 1980
176, 541, 5876
176, 584, 4244
176, 837, 9704
176, 141, 7876
176, 73, 9201
177, 0, 4357
177, 424, 5201
177, 747, 8492
177, 56, 5673
177, 344, 6034
177, 301, 1371
178, 68, 7510
178, 164, 2566
178, 216, 5052
178, 966, 3132
178, 672, 5448
178, 808, 3513
178, 247, 2841
178, 571, 3121
178, 742, 2025
178, 56, 1604
179, 40, 3907
179, 357, 5227
179, 350, 4893
179, 183, 6832
179, 494, 4068
179, 708, 6956
179, 822, 6193
180, 28, 4663
180, 790, 11643
180, 890, 8005
180, 132, 3143
180, 418, 5062
180, 264, 5171
180, 951, 8741
180, 536, 5947
180, 592, 6305
180, 368, 1798
181, 866, 5476
181, 52, 2429
181, 874, 3214
181, 507, 6679
181, 653, 4953
181, 305, 8370
181, 612, 4899
181, 748, 2862
181, 425, 1709
182, 503, 2429
182, 149, 5047
182, 288, 6489
182, 59, 1919
182, 130, 9359
183, 68, 6844
183, 803, 503
183, 723, 3139
183, 502, 4663
183, 228, 6428
183, 841, 5564
184, 279, 1362
184, 40, 4826
184, 389, 5324
184, 487, 6787
184, 334, 3660
184, 916, 4317
185, 532, 8306
185, 825, 5710
185, 116, 3747
185, 591, 4770
185, 270, 9201
185, 554, 3702
186, 18, 4884
186, 818, 8430
186, 956, 8183
186, 556, 3319
186, 738, 9880
186, 569, 9016
187, 796, 6206
187, 8, 9062
187, 824, 2300
187, 377, 1899
187, 318, 2927
187, 417, 7054
187, 270, 1769
187, 332, 9230
187, 0, 5775
187, 766, 6093
188, 621, 4292
188, 21, 4175
188, 198, 2664
188, 407, 3921
188, 262, 5899
189, 563, 9548
189, 730, 3860
189, 860, 6636
189, 769, 1497
189, 443, 8129
189, 165, 3127
190, 228, 8622
190, 68, 8756
190, 230, 9535
190, 588, 2378
190, 361, 5540
190, 342, 9130
190, 372, 7954
190, 801, 7174
190, 291, 6820
191, 550, 3297
191, 464, 2090
191, 531, 7005
191, 938, 6468
191, 173, 6984
191, 150, 7185
191, 19, 4839
191, 814, 1271
191, 23, 3075
191, 912, 4482
192, 588, 7622
192, 456, 3706
192, 880, 7838
192, 799, 9479
192, 187, 10437
192, 783, 2370
192, 857, 4807
192, 436, 3764
192, 771, 9364
192, 829, 1481
193, 552, 8170
193, 534, 2619
193, 719, 4047
193, 7, 9548
193, 258, 8442
193, 172, 4932
193, 720, 1157
193, 956, 4281
193, 320, 8946
194, 692, 6342
194, 495, 4152
194, 539, 6708
194, 22, 4040
194, 847, 3060
194, 718, 4624
194, 130, 4998
194, 887, 4742
194, 724, 3415
195, 678, 1459
195, 502, 2398
195, 447, 6988
195, 876, 4327
195, 835, 2675
195, 314, 2307
195, 506, 1067
195, 16, 3664
196, 148, 6406
196, 548, 6126
196, 567, 9323
196, 576, 8167
196, 867, 8732
196, 692, 5008
196, 821, 12328
196, 373, 11668
196, 740, 8928
196, 17, 3868
197, 763, 2175
197, 991, 429
197, 262, 10142
197, 324, 9033
197, 839, 6707
197, 315, 5287
197, 198, 6670
197, 419, 8639
197, 210, 5072
198, 181, 4004
198, 638, 3887
198, 195, 1430
198, 202, 3215
198, 666, 5773
198, 232, 3768
198, 134, 968
198, 639, 411
198, 264, 7622
199, 604, 679
199, 557, 6818
199, 914, 1762
199, 389, 1847
199, 216, 5847
199, 55, 5815
199, 603, 5121
199, 193, 3641
200, 434, 7159
200, 43, 3695
200, 304, 9536
200, 214, 5777
200, 126, 8080
200, 793, 2539
200, 235, 7195
201, 705, 5284
201, 415, 6916
201, 277, 3917
201, 752, 4504
201, 925, 4328
201, 355, 2714
202, 74, 8162
202, 784, 5177
202, 95, 936
202, 130, 7184
202, 275, 3921
202, 163, 8166
202, 59, 2848
203, 370, 7532
203, 927, 5876
203, 516, 3521
203, 699, 4647
203, 862, 6756
203, 402, 7480
203, 870, 4264
203, 251, 1780
203, 692, 2633
204, 950, 9159
204, 487, 8009
204, 887, 3821
204, 754, 7509
204, 866, 5935
204, 36, 6266
204, 146, 6983
204, 776, 653
205, 423, 6424
205, 978, 7233
205, 922, 7144
205, 815, 8123
205, 65, 3921
205, 786, 2306
205, 462, 3417
205, 579, 9838
205, 273, 6816
206, 643, 6370
206, 419, 8621
206, 302, 9157
206, 738, 2374
206, 74, 1883
206, 864, 1926
207, 155, 4236
207, 855, 5420
